alert_id,alert_type,timestamp,src_ip,src_port,dest_ip,dest_port,infected_host,step
2655,tor_alert,1466741262.0,149.170.65.5,57793,80.66.135.123,443,149.170.65.5,S5
2656,disguised_exe_alert,1461384883.0,149.170.223.207,57040,201.60.51.19,80,149.170.223.207,S1
2657,ssl_alert,1461546862.0,149.170.223.207,58590,15.121.158.139,443,149.170.223.207,S2
2658,scan_alert,1461757441.0,149.170.223.207,58232,149.170.156.224,172,149.170.223.207,S4
2659,tor_alert,1461630487.0,149.170.223.207,52196,192.71.245.36,443,149.170.223.207,S5
2660,domain_alert,1456545428.0,149.170.52.215,56388,149.170.39.92,53,149.170.52.215,S1
2661,ip_alert,1457102313.0,149.170.52.215,58449,181.222.35.246,443,149.170.52.215,S2
2662,scan_alert,1457140086.0,149.170.52.215,63427,149.170.149.143,17,149.170.52.215,S4
2663,nc_alert,1457150229.0,,,,,,S6
2664,disguised_exe_alert,1457198369.0,149.170.70.113,57463,103.211.254.107,80,149.170.70.113,S1
2665,ip_alert,1457775575.0,149.170.70.113,63766,158.69.114.173,443,149.170.70.113,S2
2666,brute_force_alert,1457790976.0,149.170.70.113,51195,149.170.74.100,337,149.170.70.113,S3
2667,nc_alert,1457803170.0,,,,,,S6
2668,disguised_exe_alert,1459988123.0,149.170.199.231,60676,53.194.38.165,80,149.170.199.231,S1
2669,ip_alert,1460571266.0,149.170.199.231,52330,80.78.245.185,443,149.170.199.231,S2
2670,scan_alert,1460583748.0,149.170.199.231,60999,149.170.148.70,895,149.170.199.231,S4
2671,tor_alert,1460582311.0,149.170.199.231,51982,148.251.206.134,443,149.170.199.231,S5
2672,disguised_exe_alert,1451734306.0,149.170.226.85,55966,14.173.194.144,80,149.170.226.85,S1
2673,ssl_alert,1451834203.0,149.170.226.85,52881,76.48.217.131,443,149.170.226.85,S2
2674,scan_alert,1451977024.0,149.170.226.85,53213,149.170.225.137,181,149.170.226.85,S4
2675,tor_alert,1451908697.0,149.170.226.85,62337,82.21.211.29,443,149.170.226.85,S5
2676,disguised_exe_alert,1463433083.0,149.170.119.48,64729,201.79.160.157,80,149.170.119.48,S1
2677,ip_alert,1463608227.0,149.170.119.48,59335,148.251.157.148,443,149.170.119.48,S2
2678,scan_alert,1464007153.0,149.170.119.48,50066,149.170.101.68,915,149.170.119.48,S4
2679,tor_alert,1463622670.0,149.170.119.48,51744,97.107.139.108,443,149.170.119.48,S5
2680,hash_alert,1452075001.0,149.170.20.132,54695,185.193.129.234,80,149.170.20.132,S1
2681,nc_alert,1452679802.0,,,,,,S6
2682,disguised_exe_alert,1456036838.0,149.170.48.241,51409,11.221.164.69,80,149.170.48.241,S1
2683,ip_alert,1456493313.0,149.170.48.241,64712,195.219.57.34,443,149.170.48.241,S2
2684,scan_alert,1456597450.0,149.170.48.241,59040,149.170.232.200,632,149.170.48.241,S4
2685,tor_alert,1456596017.0,149.170.48.241,60362,54.228.65.96,443,149.170.48.241,S5
2686,domain_alert,1455610756.0,149.170.151.217,57980,149.170.39.92,53,149.170.151.217,S1
2687,ip_alert,1456204431.0,149.170.151.217,62567,5.187.4.183,443,149.170.151.217,S2
2688,pass_hash_alert,1456210101.0,149.170.151.217,54679,149.170.1.244,868,149.170.151.217,S3
2689,nc_alert,1456215557.0,,,,,,S6
2690,hash_alert,1463852262.0,149.170.144.252,59158,168.134.134.59,80,149.170.144.252,S1
2691,ip_alert,1463934978.0,149.170.144.252,50900,41.86.46.245,443,149.170.144.252,S2
2692,scan_alert,1463942624.0,149.170.144.252,49926,149.170.190.234,294,149.170.144.252,S4
2693,tor_alert,1464332024.0,149.170.144.252,58031,177.3.242.222,443,149.170.144.252,S5
2694,disguised_exe_alert,1454856581.0,149.170.66.46,53171,254.250.157.103,80,149.170.66.46,S1
2695,domain_flux_alert,1455094100.0,149.170.66.46,56277,149.170.39.93,53,149.170.66.46,S2
2696,tor_alert,1455310976.0,149.170.66.46,57404,78.46.185.124,443,149.170.66.46,S5
2697,disguised_exe_alert,1466722319.0,149.170.43.108,52817,105.65.197.251,80,149.170.43.108,S1
2698,ssl_alert,1466913970.0,149.170.43.108,62977,68.147.111.76,443,149.170.43.108,S2
2699,brute_force_alert,1466933794.0,149.170.43.108,50470,149.170.214.249,147,149.170.43.108,S3
2700,scan_alert,1466990718.0,149.170.43.108,62284,149.170.7.155,803,149.170.43.108,S4
2701,tor_alert,1467301715.0,149.170.43.108,55073,79.134.255.35,443,149.170.43.108,S5
2702,disguised_exe_alert,1454810410.0,149.170.13.130,56218,16.174.75.232,80,149.170.13.130,S1
2703,ip_alert,1454868288.0,149.170.13.130,64474,202.29.22.38,443,149.170.13.130,S2
2704,nc_alert,1455415211.0,,,,,,S6
2705,disguised_exe_alert,1456380595.0,149.170.232.81,59540,193.216.57.161,80,149.170.232.81,S1
2706,ssl_alert,1456394045.0,149.170.232.81,61179,198.250.143.88,443,149.170.232.81,S2
2707,brute_force_alert,1456644983.0,149.170.232.81,63044,149.170.167.42,626,149.170.232.81,S3
2708,scan_alert,1456797002.0,149.170.232.81,52016,149.170.115.241,202,149.170.232.81,S4
2709,nc_alert,1456985396.0,,,,,,S6
2710,disguised_exe_alert,1466207366.0,149.170.9.154,61951,157.251.241.83,80,149.170.9.154,S1
2711,nc_alert,1466812167.0,,,,,,S6
2712,hash_alert,1452721665.0,149.170.4.221,56905,160.97.105.44,80,149.170.4.221,S1
2713,ssl_alert,1453096009.0,149.170.4.221,50405,118.14.196.85,443,149.170.4.221,S2
2714,brute_force_alert,1453161575.0,149.170.4.221,54542,149.170.131.190,1,149.170.4.221,S3
2715,nc_alert,1453326466.0,,,,,,S6
2716,hash_alert,1466602881.0,149.170.52.160,52069,169.156.77.124,80,149.170.52.160,S1
2717,ssl_alert,1466794660.0,149.170.52.160,60395,178.143.122.90,443,149.170.52.160,S2
2718,brute_force_alert,1466866541.0,149.170.52.160,58467,149.170.134.136,837,149.170.52.160,S3
2719,nc_alert,1467207682.0,,,,,,S6
2720,hash_alert,1465406113.0,149.170.207.246,64269,226.139.249.168,80,149.170.207.246,S1
2721,nc_alert,1466010914.0,,,,,,S6
2722,disguised_exe_alert,1466312056.0,149.170.74.80,60364,225.119.249.42,80,149.170.74.80,S1
2723,nc_alert,1466916857.0,,,,,,S6
2724,disguised_exe_alert,1453585127.0,149.170.131.78,57067,190.16.203.176,80,149.170.131.78,S1
2725,nc_alert,1454189928.0,,,,,,S6
2726,hash_alert,1452741974.0,149.170.240.208,56908,246.139.219.246,80,149.170.240.208,S1
2727,ip_alert,1452805801.0,149.170.240.208,60070,89.189.174.19,443,149.170.240.208,S2
2728,scan_alert,1453136608.0,149.170.240.208,58193,149.170.126.79,468,149.170.240.208,S4
2729,tor_alert,1453159094.0,149.170.240.208,53311,5.135.181.208,443,149.170.240.208,S5
2730,hash_alert,1466082667.0,149.170.138.122,49550,105.172.188.107,80,149.170.138.122,S1
2731,ip_alert,1466600566.0,149.170.138.122,51201,185.20.227.69,443,149.170.138.122,S2
2732,tor_alert,1466669372.0,149.170.138.122,53399,5.9.54.44,443,149.170.138.122,S5
2733,disguised_exe_alert,1463513977.0,149.170.132.170,58579,236.136.114.46,80,149.170.132.170,S1
2734,ssl_alert,1463962191.0,149.170.132.170,59927,143.155.220.183,443,149.170.132.170,S2
2735,scan_alert,1464014556.0,149.170.132.170,58068,149.170.236.135,787,149.170.132.170,S4
2736,nc_alert,1464118778.0,,,,,,S6
2737,disguised_exe_alert,1455073289.0,149.170.23.114,52849,40.20.55.23,80,149.170.23.114,S1
2738,ssl_alert,1455327709.0,149.170.23.114,62374,85.217.16.62,443,149.170.23.114,S2
2739,pass_hash_alert,1455549606.0,149.170.23.114,58241,149.170.47.7,596,149.170.23.114,S3
2740,scan_alert,1455642668.0,149.170.23.114,49485,149.170.168.165,517,149.170.23.114,S4
2741,tor_alert,1455644655.0,149.170.23.114,65066,207.140.49.226,443,149.170.23.114,S5
2742,hash_alert,1452808436.0,149.170.177.224,59835,166.249.41.193,80,149.170.177.224,S1
2743,domain_flux_alert,1453206484.0,149.170.177.224,60215,149.170.39.92,53,149.170.177.224,S2
2744,brute_force_alert,1453397131.0,149.170.177.224,64938,149.170.8.103,930,149.170.177.224,S3
2745,scan_alert,1453397780.0,149.170.177.224,64729,149.170.148.40,979,149.170.177.224,S4
2746,tor_alert,1453404358.0,149.170.177.224,59403,83.248.110.198,443,149.170.177.224,S5
2747,disguised_exe_alert,1453949368.0,149.170.83.56,61036,115.205.164.167,80,149.170.83.56,S1
2748,ssl_alert,1453973525.0,149.170.83.56,59581,134.97.96.183,443,149.170.83.56,S2
2749,scan_alert,1454004273.0,149.170.83.56,51833,149.170.42.29,544,149.170.83.56,S4
2750,tor_alert,1453977097.0,149.170.83.56,65397,134.19.177.109,443,149.170.83.56,S5
2751,disguised_exe_alert,1456302223.0,149.170.250.97,64973,37.197.238.233,80,149.170.250.97,S1
2752,ip_alert,1456642954.0,149.170.250.97,57242,27.131.149.102,443,149.170.250.97,S2
2753,scan_alert,1456898060.0,149.170.250.97,50056,149.170.6.20,570,149.170.250.97,S4
2754,tor_alert,1456832139.0,149.170.250.97,52980,209.141.52.138,443,149.170.250.97,S5
2755,disguised_exe_alert,1464739491.0,149.170.120.121,64533,81.237.193.236,80,149.170.120.121,S1
2756,ip_alert,1465130386.0,149.170.120.121,61411,87.236.210.110,443,149.170.120.121,S2
2757,scan_alert,1465332084.0,149.170.120.121,59765,149.170.148.9,53,149.170.120.121,S4
2758,nc_alert,1465344292.0,,,,,,S6
2759,disguised_exe_alert,1459644825.0,149.170.250.248,59243,78.180.22.217,80,149.170.250.248,S1
2760,nc_alert,1460249626.0,,,,,,S6
2761,disguised_exe_alert,1460633275.0,149.170.89.163,61886,97.132.66.80,80,149.170.89.163,S1
2762,ssl_alert,1461101212.0,149.170.89.163,63344,55.137.41.157,443,149.170.89.163,S2
2763,tor_alert,1461217359.0,149.170.89.163,60107,217.51.7.149,443,149.170.89.163,S5
2764,disguised_exe_alert,1455348580.0,149.170.130.227,64658,96.177.164.84,80,149.170.130.227,S1
2765,ip_alert,1455361286.0,149.170.130.227,55174,201.192.247.66,443,149.170.130.227,S2
2766,tor_alert,1455482786.0,149.170.130.227,54627,31.6.70.225,443,149.170.130.227,S5
2767,hash_alert,1453908639.0,149.170.181.247,64781,35.17.120.200,80,149.170.181.247,S1
2768,ip_alert,1454246413.0,149.170.181.247,51356,208.95.104.92,443,149.170.181.247,S2
2769,pass_hash_alert,1454509061.0,149.170.181.247,57656,149.170.18.133,462,149.170.181.247,S3
2770,nc_alert,1454513440.0,,,,,,S6
2771,hash_alert,1458653851.0,149.170.141.113,58181,104.128.55.17,80,149.170.141.113,S1
2772,ip_alert,1458837912.0,149.170.141.113,55890,104.131.59.185,443,149.170.141.113,S2
2773,scan_alert,1458847474.0,149.170.141.113,59066,149.170.4.11,151,149.170.141.113,S4
2774,tor_alert,1459107932.0,149.170.141.113,52733,128.199.133.154,443,149.170.141.113,S5
2775,hash_alert,1465819566.0,149.170.93.243,57692,88.159.254.159,80,149.170.93.243,S1
2776,nc_alert,1466424367.0,,,,,,S6
2777,disguised_exe_alert,1456582238.0,149.170.88.3,60556,64.88.11.226,80,149.170.88.3,S1
2778,ip_alert,1456901569.0,149.170.88.3,60211,198.50.234.210,443,149.170.88.3,S2
2779,scan_alert,1456910177.0,149.170.88.3,50854,149.170.150.155,210,149.170.88.3,S4
2780,tor_alert,1456938674.0,149.170.88.3,62785,176.10.140.98,443,149.170.88.3,S5
2781,disguised_exe_alert,1453276925.0,149.170.252.169,52092,167.206.221.99,80,149.170.252.169,S1
2782,ssl_alert,1453681350.0,149.170.252.169,52073,206.188.160.206,443,149.170.252.169,S2
2783,pass_hash_alert,1453750243.0,149.170.252.169,64310,149.170.147.28,218,149.170.252.169,S3
2784,scan_alert,1453880405.0,149.170.252.169,49245,149.170.165.67,497,149.170.252.169,S4
2785,nc_alert,1453881726.0,,,,,,S6
2786,disguised_exe_alert,1452269760.0,149.170.149.139,55451,90.47.0.204,80,149.170.149.139,S1
2787,ssl_alert,1452692487.0,149.170.149.139,54551,34.124.113.105,443,149.170.149.139,S2
2788,nc_alert,1452874561.0,,,,,,S6
2789,disguised_exe_alert,1465296442.0,149.170.174.209,51694,153.107.251.193,80,149.170.174.209,S1
2790,ip_alert,1465318196.0,149.170.174.209,52431,194.28.133.37,443,149.170.174.209,S2
2791,scan_alert,1465484285.0,149.170.174.209,52738,149.170.241.176,271,149.170.174.209,S4
2792,tor_alert,1465757657.0,149.170.174.209,62213,169.229.227.122,443,149.170.174.209,S5
2793,disguised_exe_alert,1455667740.0,149.170.234.42,52106,187.223.22.106,80,149.170.234.42,S1
2794,domain_flux_alert,1456075422.0,149.170.234.42,50299,149.170.39.93,53,149.170.234.42,S2
2795,scan_alert,1456236226.0,149.170.234.42,56262,149.170.57.167,49,149.170.234.42,S4
2796,tor_alert,1456242441.0,149.170.234.42,65278,108.61.99.149,443,149.170.234.42,S5
2797,disguised_exe_alert,1457980862.0,149.170.241.19,53055,205.67.39.8,80,149.170.241.19,S1
2798,ip_alert,1458134657.0,149.170.241.19,55436,136.145.86.27,443,149.170.241.19,S2
2799,scan_alert,1458335271.0,149.170.241.19,65019,149.170.31.158,428,149.170.241.19,S4
2800,tor_alert,1458464032.0,149.170.241.19,57186,46.38.241.16,443,149.170.241.19,S5
2801,disguised_exe_alert,1465408431.0,149.170.253.86,52789,59.100.78.19,80,149.170.253.86,S1
2802,ssl_alert,1465882684.0,149.170.253.86,55579,221.246.201.119,443,149.170.253.86,S2
2803,brute_force_alert,1465933968.0,149.170.253.86,50074,149.170.123.222,935,149.170.253.86,S3
2804,scan_alert,1466006115.0,149.170.253.86,63324,149.170.229.90,281,149.170.253.86,S4
2805,tor_alert,1466011020.0,149.170.253.86,64890,37.187.22.131,443,149.170.253.86,S5
2806,hash_alert,1465628810.0,149.170.10.18,53791,137.151.231.114,80,149.170.10.18,S1
2807,ssl_alert,1465658842.0,149.170.10.18,52421,175.179.224.116,443,149.170.10.18,S2
2808,scan_alert,1466118575.0,149.170.10.18,57140,149.170.47.205,864,149.170.10.18,S4
2809,tor_alert,1465782346.0,149.170.10.18,59662,162.252.204.62,443,149.170.10.18,S5
2810,disguised_exe_alert,1462349630.0,149.170.12.28,62410,55.133.135.141,80,149.170.12.28,S1
2811,ssl_alert,1462844744.0,149.170.12.28,53340,212.28.111.239,443,149.170.12.28,S2
2812,tor_alert,1462855737.0,149.170.12.28,62423,78.46.139.182,443,149.170.12.28,S5
2813,hash_alert,1461724873.0,149.170.183.72,49255,67.170.167.53,80,149.170.183.72,S1
2814,ssl_alert,1461906951.0,149.170.183.72,52390,254.116.251.184,443,149.170.183.72,S2
2815,tor_alert,1462163847.0,149.170.183.72,64491,86.103.147.21,443,149.170.183.72,S5
2816,disguised_exe_alert,1461330541.0,149.170.24.254,57481,215.37.116.100,80,149.170.24.254,S1
2817,nc_alert,1461935342.0,,,,,,S6
2818,disguised_exe_alert,1451990655.0,149.170.125.221,52511,165.47.202.58,80,149.170.125.221,S1
2819,domain_flux_alert,1452185388.0,149.170.125.221,60855,149.170.39.92,53,149.170.125.221,S2
2820,brute_force_alert,1452244748.0,149.170.125.221,60301,149.170.190.1,722,149.170.125.221,S3
2821,scan_alert,1452578336.0,149.170.125.221,59045,149.170.230.80,640,149.170.125.221,S4
2822,tor_alert,1452590752.0,149.170.125.221,61895,217.12.199.76,443,149.170.125.221,S5
2823,disguised_exe_alert,1457082026.0,149.170.202.8,51851,164.2.96.87,80,149.170.202.8,S1
2824,ssl_alert,1457084828.0,149.170.202.8,59246,19.140.109.168,443,149.170.202.8,S2
2825,pass_hash_alert,1457297930.0,149.170.202.8,57729,149.170.138.137,64,149.170.202.8,S3
2826,scan_alert,1457521103.0,149.170.202.8,54809,149.170.45.14,386,149.170.202.8,S4
2827,nc_alert,1457686827.0,,,,,,S6
2828,disguised_exe_alert,1466547493.0,149.170.28.15,61888,16.147.171.185,80,149.170.28.15,S1
2829,ssl_alert,1466840097.0,149.170.28.15,56515,11.41.155.212,443,149.170.28.15,S2
2830,scan_alert,1467046559.0,149.170.28.15,62385,149.170.225.205,636,149.170.28.15,S4
2831,nc_alert,1467152294.0,,,,,,S6
2832,disguised_exe_alert,1454364157.0,149.170.221.173,56449,110.163.39.108,80,149.170.221.173,S1
2833,ip_alert,1454626631.0,149.170.221.173,50240,109.104.92.180,443,149.170.221.173,S2
2834,tor_alert,1454888673.0,149.170.221.173,58216,173.213.113.155,443,149.170.221.173,S5
2835,hash_alert,1456609794.0,149.170.239.6,58635,226.227.206.142,80,149.170.239.6,S1
2836,ip_alert,1457045890.0,149.170.239.6,55701,185.46.55.88,443,149.170.239.6,S2
2837,brute_force_alert,1457049746.0,149.170.239.6,60750,149.170.59.52,996,149.170.239.6,S3
2838,tor_alert,1457173464.0,149.170.239.6,58910,66.172.10.81,443,149.170.239.6,S5
2839,hash_alert,1457466167.0,149.170.152.1,57222,54.134.192.240,80,149.170.152.1,S1
2840,ssl_alert,1457486236.0,149.170.152.1,59603,47.208.213.28,443,149.170.152.1,S2
2841,brute_force_alert,1457622465.0,149.170.152.1,57704,149.170.32.84,310,149.170.152.1,S3
2842,tor_alert,1457815373.0,149.170.152.1,63225,37.120.162.196,443,149.170.152.1,S5
2843,disguised_exe_alert,1452783850.0,149.170.7.120,49760,161.217.150.241,80,149.170.7.120,S1
2844,nc_alert,1453388651.0,,,,,,S6
2845,disguised_exe_alert,1454024173.0,149.170.166.189,64875,168.147.197.73,80,149.170.166.189,S1
2846,domain_flux_alert,1454510987.0,149.170.166.189,54121,149.170.39.92,53,149.170.166.189,S2
2847,nc_alert,1454628974.0,,,,,,S6
2848,disguised_exe_alert,1455745886.0,149.170.215.113,56525,49.234.76.217,80,149.170.215.113,S1
2849,ip_alert,1455831168.0,149.170.215.113,62400,177.153.4.189,443,149.170.215.113,S2
2850,tor_alert,1455953156.0,149.170.215.113,64767,176.9.4.206,443,149.170.215.113,S5
2851,disguised_exe_alert,1456052926.0,149.170.100.200,55684,33.128.27.200,80,149.170.100.200,S1
2852,domain_flux_alert,1456617390.0,149.170.100.200,57672,149.170.39.93,53,149.170.100.200,S2
2853,scan_alert,1456621705.0,149.170.100.200,52391,149.170.21.14,956,149.170.100.200,S4
2854,tor_alert,1456654532.0,149.170.100.200,58132,162.243.164.93,443,149.170.100.200,S5
2855,disguised_exe_alert,1456876020.0,149.170.178.47,52332,45.134.254.72,80,149.170.178.47,S1
2856,ssl_alert,1457430142.0,149.170.178.47,65066,215.203.58.78,443,149.170.178.47,S2
2857,tor_alert,1457457389.0,149.170.178.47,60515,188.40.227.34,443,149.170.178.47,S5
2858,disguised_exe_alert,1460999516.0,149.170.26.148,63673,182.159.152.88,80,149.170.26.148,S1
2859,domain_flux_alert,1461102743.0,149.170.26.148,53604,149.170.39.92,53,149.170.26.148,S2
2860,scan_alert,1461504808.0,149.170.26.148,60884,149.170.184.27,774,149.170.26.148,S4
2861,tor_alert,1461285847.0,149.170.26.148,61154,213.73.6.141,443,149.170.26.148,S5
2862,disguised_exe_alert,1463588553.0,149.170.222.249,53341,88.194.230.109,80,149.170.222.249,S1
2863,ip_alert,1463803655.0,149.170.222.249,63291,94.103.36.55,443,149.170.222.249,S2
2864,nc_alert,1464193354.0,,,,,,S6
2865,disguised_exe_alert,1460287856.0,149.170.225.25,62128,122.2.28.84,80,149.170.225.25,S1
2866,ip_alert,1460498177.0,149.170.225.25,62875,158.129.6.181,443,149.170.225.25,S2
2867,brute_force_alert,1460706400.0,149.170.225.25,64244,149.170.127.237,348,149.170.225.25,S3
2868,tor_alert,1460707468.0,149.170.225.25,51455,62.108.36.178,443,149.170.225.25,S5
2869,disguised_exe_alert,1461350362.0,149.170.154.200,64878,214.245.105.63,80,149.170.154.200,S1
2870,nc_alert,1461955163.0,,,,,,S6
2871,disguised_exe_alert,1452481458.0,149.170.101.174,60527,27.61.129.10,80,149.170.101.174,S1
2872,domain_flux_alert,1452684836.0,149.170.101.174,50662,149.170.39.92,53,149.170.101.174,S2
2873,pass_hash_alert,1452809371.0,149.170.101.174,60776,149.170.145.218,327,149.170.101.174,S3
2874,scan_alert,1452971720.0,149.170.101.174,64945,149.170.217.167,669,149.170.101.174,S4
2875,tor_alert,1453017495.0,149.170.101.174,55762,82.229.138.31,443,149.170.101.174,S5
2876,disguised_exe_alert,1465517365.0,149.170.158.121,59817,209.4.63.247,80,149.170.158.121,S1
2877,ip_alert,1465937912.0,149.170.158.121,61169,188.40.224.76,443,149.170.158.121,S2
2878,brute_force_alert,1465988022.0,149.170.158.121,62332,149.170.30.65,569,149.170.158.121,S3
2879,scan_alert,1466120372.0,149.170.158.121,60703,149.170.58.7,896,149.170.158.121,S4
2880,nc_alert,1466122166.0,,,,,,S6
2881,disguised_exe_alert,1459987149.0,149.170.25.5,65473,167.242.37.122,80,149.170.25.5,S1
2882,ip_alert,1460416692.0,149.170.25.5,56383,122.149.111.136,443,149.170.25.5,S2
2883,scan_alert,1460557408.0,149.170.25.5,62018,149.170.64.4,832,149.170.25.5,S4
2884,tor_alert,1460553287.0,149.170.25.5,56369,85.17.164.172,443,149.170.25.5,S5
2885,disguised_exe_alert,1463319494.0,149.170.46.225,59495,248.179.158.125,80,149.170.46.225,S1
2886,ssl_alert,1463753681.0,149.170.46.225,60420,148.9.34.41,443,149.170.46.225,S2
2887,brute_force_alert,1463807306.0,149.170.46.225,63136,149.170.122.61,1009,149.170.46.225,S3
2888,scan_alert,1463879080.0,149.170.46.225,61725,149.170.231.11,707,149.170.46.225,S4
2889,tor_alert,1463903446.0,149.170.46.225,56736,185.62.189.146,443,149.170.46.225,S5
2890,disguised_exe_alert,1461506858.0,149.170.78.139,62167,196.109.213.157,80,149.170.78.139,S1
2891,domain_flux_alert,1462109114.0,149.170.78.139,57138,149.170.39.92,53,149.170.78.139,S2
2892,scan_alert,1462110594.0,149.170.78.139,54021,149.170.231.162,204,149.170.78.139,S4
2893,tor_alert,1462110227.0,149.170.78.139,59308,84.215.131.93,443,149.170.78.139,S5
2894,disguised_exe_alert,1461304320.0,149.170.31.63,52574,193.53.1.205,80,149.170.31.63,S1
2895,ssl_alert,1461369078.0,149.170.31.63,60926,21.164.86.223,443,149.170.31.63,S2
2896,tor_alert,1461632777.0,149.170.31.63,55961,23.94.101.149,443,149.170.31.63,S5
2897,disguised_exe_alert,1458780942.0,149.170.222.138,50797,40.238.4.219,80,149.170.222.138,S1
2898,ssl_alert,1459016583.0,149.170.222.138,58351,28.157.224.157,443,149.170.222.138,S2
2899,brute_force_alert,1459118041.0,149.170.222.138,53253,149.170.213.168,211,149.170.222.138,S3
2900,nc_alert,1459385743.0,,,,,,S6
2901,hash_alert,1463024789.0,149.170.113.150,51702,87.121.208.143,80,149.170.113.150,S1
2902,ssl_alert,1463248225.0,149.170.113.150,52408,48.37.184.146,443,149.170.113.150,S2
2903,nc_alert,1463629590.0,,,,,,S6
2904,disguised_exe_alert,1461866018.0,149.170.135.108,65196,94.253.122.9,80,149.170.135.108,S1
2905,ip_alert,1462261773.0,149.170.135.108,49423,188.40.224.78,443,149.170.135.108,S2
2906,pass_hash_alert,1462445107.0,149.170.135.108,58873,149.170.215.241,372,149.170.135.108,S3
2907,scan_alert,1462461896.0,149.170.135.108,56221,149.170.238.57,667,149.170.135.108,S4
2908,tor_alert,1462469344.0,149.170.135.108,52600,46.239.98.172,443,149.170.135.108,S5
2909,disguised_exe_alert,1462484112.0,149.170.53.57,53366,242.91.158.3,80,149.170.53.57,S1
2910,ip_alert,1462587303.0,149.170.53.57,62682,65.214.247.67,443,149.170.53.57,S2
2911,scan_alert,1462966659.0,149.170.53.57,56546,149.170.231.98,966,149.170.53.57,S4
2912,nc_alert,1463088913.0,,,,,,S6
2913,disguised_exe_alert,1463495533.0,149.170.193.219,63770,93.140.136.106,80,149.170.193.219,S1
2914,ssl_alert,1463625598.0,149.170.193.219,63415,149.170.38.103,443,149.170.193.219,S2
2915,brute_force_alert,1463695323.0,149.170.193.219,58770,149.170.166.139,670,149.170.193.219,S3
2916,tor_alert,1463947184.0,149.170.193.219,63749,178.254.36.61,443,149.170.193.219,S5
2917,disguised_exe_alert,1462639866.0,149.170.241.82,55249,143.149.57.200,80,149.170.241.82,S1
2918,domain_flux_alert,1463188498.0,149.170.241.82,63592,149.170.39.92,53,149.170.241.82,S2
2919,nc_alert,1463244667.0,,,,,,S6
2920,disguised_exe_alert,1459807428.0,149.170.195.71,56372,201.249.18.200,80,149.170.195.71,S1
2921,ip_alert,1459956409.0,149.170.195.71,63108,46.151.52.191,443,149.170.195.71,S2
2922,scan_alert,1460376948.0,149.170.195.71,54579,149.170.18.83,86,149.170.195.71,S4
2923,tor_alert,1460328846.0,149.170.195.71,55418,83.163.201.168,443,149.170.195.71,S5
2924,disguised_exe_alert,1454555397.0,149.170.30.49,52663,251.75.12.180,80,149.170.30.49,S1
2925,ip_alert,1454895711.0,149.170.30.49,58593,62.210.214.106,443,149.170.30.49,S2
2926,tor_alert,1455116608.0,149.170.30.49,57183,178.21.88.60,443,149.170.30.49,S5
2927,disguised_exe_alert,1464917824.0,149.170.28.30,52131,150.210.25.195,80,149.170.28.30,S1
2928,ssl_alert,1465375322.0,149.170.28.30,58732,18.146.161.191,443,149.170.28.30,S2
2929,nc_alert,1465522625.0,,,,,,S6
2930,disguised_exe_alert,1457644501.0,149.170.135.200,52656,33.17.111.159,80,149.170.135.200,S1
2931,ssl_alert,1457676497.0,149.170.135.200,50442,238.141.141.239,443,149.170.135.200,S2
2932,brute_force_alert,1457753150.0,149.170.135.200,56933,149.170.18.83,977,149.170.135.200,S3
2933,scan_alert,1458230926.0,149.170.135.200,53124,149.170.183.4,487,149.170.135.200,S4
2934,tor_alert,1458241676.0,149.170.135.200,50073,188.166.112.197,443,149.170.135.200,S5
2935,hash_alert,1464111343.0,149.170.104.239,60959,28.99.79.51,80,149.170.104.239,S1
2936,domain_flux_alert,1464523641.0,149.170.104.239,54490,149.170.39.93,53,149.170.104.239,S2
2937,tor_alert,1464534511.0,149.170.104.239,62253,80.85.84.72,443,149.170.104.239,S5
2938,hash_alert,1461227308.0,149.170.10.177,56866,9.154.239.140,80,149.170.10.177,S1
2939,ssl_alert,1461534020.0,149.170.10.177,62186,133.36.89.122,443,149.170.10.177,S2
2940,pass_hash_alert,1461549447.0,149.170.10.177,59640,149.170.56.164,448,149.170.10.177,S3
2941,scan_alert,1461567989.0,149.170.10.177,59895,149.170.98.177,119,149.170.10.177,S4
2942,tor_alert,1461598118.0,149.170.10.177,61443,37.192.116.23,443,149.170.10.177,S5
2943,disguised_exe_alert,1455396818.0,149.170.210.51,53764,130.119.196.34,80,149.170.210.51,S1
2944,ip_alert,1455714334.0,149.170.210.51,61035,5.100.249.215,443,149.170.210.51,S2
2945,tor_alert,1455783366.0,149.170.210.51,57548,81.169.248.93,443,149.170.210.51,S5
2946,disguised_exe_alert,1458898945.0,149.170.210.134,61855,7.251.64.25,80,149.170.210.134,S1
2947,ip_alert,1459263293.0,149.170.210.134,57351,216.224.175.92,443,149.170.210.134,S2
2948,tor_alert,1459271003.0,149.170.210.134,59141,85.30.57.49,443,149.170.210.134,S5
2949,disguised_exe_alert,1465168640.0,149.170.232.109,52615,160.135.169.30,80,149.170.232.109,S1
2950,ip_alert,1465747641.0,149.170.232.109,57638,188.241.140.212,443,149.170.232.109,S2
2951,nc_alert,1465773441.0,,,,,,S6
2952,hash_alert,1452972349.0,149.170.19.214,55732,130.202.26.189,80,149.170.19.214,S1
2953,ssl_alert,1453341679.0,149.170.19.214,59381,52.160.178.206,443,149.170.19.214,S2
